study_time_min,practice_completion_rate,avg_quiz_score,quiz_attempts,hint_usage_rate,attendance_rate,days_since_last_activity,stress_index,prereq_mastery,device_reliability,mastery,gender,ses_index,first_gen
337.2,0.844,97.0,8,0.397,0.877,6.8,0.334,0.561,0.618,1,0,0.766,0
216.8,0.867,58.3,6,0.605,0.932,9.8,0.922,0.284,0.572,0,0,0.387,1
411.9,0.425,86.5,1,0.345,0.447,4.5,0.569,0.521,0.967,0,1,0.607,1
224.9,0.656,66.3,3,0.136,0.423,0.8,0.395,0.905,0.801,1,2,0.426,0
0.0,0.303,66.2,9,0.259,0.426,7.6,0.302,0.356,0.774,0,1,0.232,0
290.2,0.403,61.5,2,0.442,0.926,4.5,0.563,0.288,0.9,1,1,0.418,1
208.1,0.499,56.9,2,0.254,0.627,4.4,0.268,0.335,0.748,1,0,0.24,1
223.6,0.378,65.9,10,0.334,0.684,1.7,0.15,0.446,0.36,1,0,0.435,0
191.4,0.542,45.4,2,0.377,0.761,1.9,0.903,0.227,0.897,1,0,0.632,0
0.0,0.746,76.9,6,0.492,0.832,5.2,0.638,0.337,0.652,1,0,0.662,1
35.8,0.191,76.6,2,0.738,0.751,3.2,0.468,0.185,0.571,0,2,0.673,0
346.2,0.13,45.5,2,0.352,0.734,6.0,0.56,0.732,0.473,0,2,0.174,1
155.6,0.584,81.2,6,0.115,0.658,1.8,0.088,0.671,0.827,1,2,0.331,0
271.2,0.378,86.9,6,0.76,0.617,10.9,0.537,0.576,0.737,1,0,0.09,0
73.7,0.411,65.7,3,0.193,0.487,1.8,0.183,0.286,0.71,0,0,0.738,1
104.8,0.647,61.0,7,0.622,0.572,5.5,0.721,0.0,0.915,0,0,0.332,1
294.7,0.676,87.6,7,0.304,0.506,5.1,0.517,0.433,0.863,1,1,0.503,0
208.7,0.926,77.6,1,0.54,0.712,5.6,0.556,0.805,0.34,1,1,0.45,1
279.1,0.663,70.1,3,0.873,0.604,0.9,0.381,0.772,0.89,1,1,0.577,1
218.5,0.875,83.4,4,0.239,0.766,9.1,0.87,0.667,0.493,1,0,0.41,0
197.2,0.46,75.8,5,0.296,0.794,4.1,0.553,0.805,0.556,1,2,0.653,1
145.2,0.297,92.0,5,0.301,0.674,2.3,0.156,0.898,0.552,1,0,0.526,0
88.7,0.569,71.8,3,0.811,0.877,7.7,0.283,0.251,0.346,0,0,0.385,0
319.3,0.572,72.5,2,0.426,0.772,6.6,0.393,0.431,0.302,1,2,0.245,1
392.4,0.706,87.4,7,0.131,0.614,4.4,0.172,0.498,0.886,1,2,0.473,0
135.7,0.438,40.7,2,0.407,0.92,7.3,0.784,0.496,0.319,0,0,0.738,1
98.6,0.058,87.9,2,0.274,0.536,0.6,0.489,0.374,0.931,0,1,0.332,0
181.7,0.38,64.9,4,0.135,0.543,1.9,0.534,0.699,0.553,0,2,0.548,0
202.4,0.597,73.5,2,0.758,0.837,10.8,0.228,0.496,0.565,0,2,0.103,0
200.0,0.868,95.3,4,0.55,0.905,2.1,0.101,0.769,0.868,1,2,0.514,0
219.9,0.183,62.2,5,0.126,0.345,7.0,0.325,0.48,0.674,1,1,0.304,1
244.6,0.66,68.6,6,0.324,0.628,5.9,0.416,0.449,0.692,1,1,0.905,0
152.4,0.58,65.7,4,0.225,0.435,6.5,0.938,0.776,0.716,1,2,0.132,0
515.4,0.462,54.7,3,0.146,0.533,5.7,0.564,0.54,0.952,0,0,0.732,0
107.2,0.303,97.3,5,0.209,0.695,4.3,0.421,0.683,0.602,1,0,0.109,0
400.4,0.492,71.4,2,0.041,0.708,4.2,0.593,0.509,0.854,1,1,0.621,0
379.2,0.281,95.0,4,0.308,0.934,3.5,0.134,0.77,0.879,1,2,0.612,1
275.5,0.122,67.3,8,0.129,0.967,3.4,0.844,0.39,0.443,1,0,0.479,0
8.1,0.354,72.5,4,0.247,0.955,2.2,0.719,0.193,0.838,0,1,0.571,0
168.4,0.641,79.7,2,0.219,0.724,6.6,0.465,0.644,0.796,1,1,0.138,0
163.4,0.526,56.6,7,0.447,0.642,7.8,0.38,0.551,0.801,1,1,0.467,0
167.2,0.503,65.1,6,0.637,0.562,3.5,0.289,0.408,0.585,0,2,0.131,0
48.1,0.634,79.2,5,0.305,0.7,6.6,0.243,0.733,0.6,1,0,0.328,0
303.2,0.749,69.0,7,0.269,0.93,0.3,0.519,0.496,0.845,1,2,0.335,0
328.3,0.454,65.2,3,0.7,0.843,3.3,0.764,0.562,0.791,1,1,0.669,0
348.7,0.619,87.6,2,0.459,0.594,6.1,0.502,0.565,0.786,1,2,0.342,0
123.0,0.462,86.1,6,0.554,0.236,3.5,0.867,0.414,0.691,1,1,0.17,1
103.5,0.503,93.8,3,0.665,0.69,0.7,0.065,0.152,0.765,1,0,0.382,0
288.7,0.567,65.6,5,0.499,0.806,5.7,0.596,0.361,0.697,0,2,0.854,1
358.2,0.686,58.4,4,0.111,0.701,4.5,0.648,0.761,0.71,1,2,0.328,0
227.6,0.883,65.4,6,0.773,0.708,1.6,0.573,0.466,0.913,1,0,0.526,0
299.8,0.838,85.1,5,0.55,0.814,1.5,0.442,0.197,0.774,1,2,0.866,1
224.2,0.742,58.2,2,0.401,0.788,4.3,0.79,0.627,0.694,1,2,0.962,0
194.6,0.415,59.0,4,0.792,0.806,3.7,0.324,0.556,0.838,0,1,0.765,0
322.4,0.831,65.0,8,0.388,0.97,2.0,0.456,0.552,0.748,1,2,0.898,0
208.3,0.512,58.9,6,0.281,0.964,3.4,0.651,0.854,0.792,1,1,0.53,1
294.4,0.939,87.4,2,0.106,0.889,6.4,0.425,0.49,0.846,1,1,0.907,0
220.8,0.574,77.9,4,0.335,0.62,7.3,0.252,0.302,0.464,0,0,0.285,1
288.2,0.74,68.3,4,0.216,0.856,0.9,0.406,0.56,0.647,1,2,0.821,0
226.4,0.213,63.8,6,0.481,0.569,16.1,0.3,0.653,0.781,0,0,0.273,0
156.2,0.789,39.4,9,0.562,0.926,5.8,0.777,0.527,0.55,1,2,0.876,0
119.5,0.549,65.6,0,0.085,0.836,1.5,0.607,0.286,0.924,1,1,0.53,0
160.3,0.723,83.9,6,0.217,0.543,10.6,0.647,0.367,0.393,1,1,0.29,1
163.0,0.32,59.3,4,0.14,0.789,5.8,0.662,0.5,0.775,1,0,0.174,0
107.5,0.434,51.2,3,0.649,0.852,4.1,0.878,0.207,0.726,0,2,0.313,1
276.5,0.754,94.3,2,0.199,0.714,0.1,0.274,0.435,0.691,1,0,0.705,0
319.9,0.535,56.4,5,0.484,0.928,8.5,0.749,0.305,0.519,1,1,0.394,0
295.6,0.224,88.1,7,0.358,0.345,10.7,0.137,0.149,0.697,1,2,0.199,0
375.3,0.427,100.0,9,0.57,0.804,6.9,0.63,0.31,0.655,1,2,0.628,1
105.4,0.663,73.5,3,0.271,0.982,2.7,0.275,0.453,0.617,1,2,0.887,0
37.1,0.692,83.9,4,0.285,0.7,3.6,0.615,0.579,0.608,1,2,0.292,0
188.1,0.745,48.6,4,0.456,0.363,14.8,0.458,0.654,0.926,0,1,0.647,1
173.8,0.248,42.5,4,0.41,0.364,6.4,0.587,0.279,0.605,1,0,0.159,0
193.8,0.811,60.8,3,0.44,0.975,2.1,0.444,0.633,0.979,1,2,0.467,0
159.2,0.52,83.5,6,0.238,0.852,3.7,0.321,0.435,0.544,1,2,0.471,1
186.5,0.266,72.0,5,0.148,0.792,3.3,0.528,0.408,0.816,1,2,0.396,0
218.2,0.742,63.9,7,0.806,0.755,5.0,0.278,0.533,0.796,0,1,0.064,0
73.7,0.401,53.9,3,0.626,0.375,1.0,0.352,0.546,0.763,0,0,0.667,0
477.8,0.834,70.2,2,0.632,0.803,2.6,0.653,0.547,0.821,1,1,0.572,1
222.3,0.708,63.0,6,0.118,0.962,5.4,0.665,0.727,0.91,1,1,0.662,0
335.6,0.858,59.1,6,0.593,0.846,1.2,0.435,0.279,0.961,1,2,0.382,1
156.2,0.724,57.9,4,0.607,0.807,2.9,0.647,0.56,0.924,0,1,0.57,1
283.2,0.832,74.7,4,0.124,0.69,9.8,0.402,0.632,0.685,1,0,0.43,0
261.0,0.283,64.9,3,0.289,0.72,5.2,0.528,0.621,0.785,1,0,0.768,0
314.2,0.693,71.9,1,0.829,0.856,3.8,0.152,0.747,0.323,1,2,0.445,1
228.1,0.845,50.2,4,0.64,0.585,2.3,0.632,0.719,0.701,1,2,0.851,0
390.7,0.26,79.0,6,0.095,0.951,2.9,0.378,0.386,0.701,1,0,0.531,0
55.9,0.738,75.4,1,0.167,0.429,5.1,0.489,0.767,0.409,0,1,0.362,0
324.4,0.304,68.8,3,0.81,0.644,1.7,0.311,0.562,0.85,1,1,0.5,1
178.1,0.301,68.8,2,0.403,0.822,10.5,0.196,0.446,0.749,1,1,0.313,0
108.0,0.805,85.1,1,0.125,0.806,6.4,0.48,0.254,0.708,1,2,0.522,0
434.7,0.766,51.7,4,0.576,0.323,4.2,0.419,0.412,0.833,1,0,0.356,0
423.4,0.642,72.9,5,0.254,0.558,6.9,0.751,0.218,0.936,1,0,0.413,0
0.0,0.078,53.7,5,0.223,0.921,11.8,0.835,0.589,0.899,0,0,0.637,1
239.4,0.818,73.2,0,0.286,0.52,1.0,0.391,0.671,0.341,1,0,0.524,0
297.6,0.95,68.4,3,0.619,0.59,2.9,0.665,0.784,0.564,1,2,0.542,1
298.6,0.377,74.7,5,0.082,0.56,2.3,0.567,0.606,0.916,1,2,0.743,1
386.7,0.298,83.9,7,0.76,0.777,1.2,0.322,0.3,0.823,1,0,0.368,0
363.8,0.675,83.5,4,0.735,0.722,1.2,0.414,0.375,0.608,1,1,0.508,1
249.2,0.795,87.2,3,0.432,0.578,6.5,0.754,0.567,0.778,1,0,0.429,1
415.5,0.424,61.0,4,0.282,0.533,5.9,0.744,0.329,0.512,1,0,0.144,1
268.1,0.665,76.3,4,0.147,0.726,12.8,0.344,0.406,0.825,1,0,0.25,1
181.3,0.731,79.1,7,0.083,0.833,4.6,0.428,0.847,0.584,1,0,0.511,0
189.2,0.628,69.8,5,0.107,0.638,5.8,0.58,0.77,0.706,1,1,0.799,1
301.8,0.794,68.1,4,0.819,0.875,14.9,0.324,0.511,0.461,0,2,0.23,0
77.8,0.659,64.6,4,0.809,0.656,8.9,0.399,0.222,0.551,0,1,0.083,1
174.9,0.306,91.5,3,0.341,0.79,1.8,0.724,0.73,0.56,1,2,0.558,0
223.6,0.754,86.3,3,0.422,0.931,5.1,0.272,0.852,0.746,1,1,0.931,0
259.1,0.557,67.3,4,0.348,0.772,5.3,0.148,0.51,0.494,1,0,0.655,1
143.7,0.209,60.8,9,0.147,0.568,6.0,0.392,0.396,0.184,0,0,0.255,0
75.1,0.472,85.4,6,0.564,0.851,3.0,0.369,0.624,0.874,0,0,0.458,0
292.8,0.086,85.3,4,0.159,0.565,14.9,0.174,0.11,0.786,1,0,0.313,1
175.5,0.645,76.4,4,0.111,0.812,2.5,0.93,0.588,0.663,1,2,0.618,1
472.2,0.661,84.2,4,0.424,1.0,2.2,0.46,0.585,0.555,1,2,0.767,0
253.4,0.408,90.2,2,0.446,0.753,1.9,0.343,0.415,0.928,1,2,0.546,1
389.4,0.45,72.6,5,0.116,0.703,7.6,0.737,0.679,0.836,1,1,0.948,1
289.4,0.346,73.2,8,0.355,0.613,6.7,0.747,0.84,0.302,1,1,0.434,1
394.7,0.516,81.8,6,0.784,0.841,3.4,0.086,0.369,0.855,1,1,0.74,0
282.7,0.497,66.0,5,0.201,0.9,3.6,0.888,0.852,0.89,1,1,0.504,0
245.9,0.277,95.8,6,0.529,0.894,6.7,0.362,0.059,0.792,1,2,0.393,1
285.3,0.64,60.4,0,0.874,0.511,1.6,0.627,0.423,0.773,0,2,0.321,1
438.5,0.134,67.4,8,0.28,0.827,2.8,0.519,0.336,0.614,1,2,0.1,0
135.3,0.47,93.3,4,0.015,0.665,6.3,0.38,0.645,0.653,1,1,0.188,0
337.4,0.443,48.9,6,0.322,0.557,6.1,0.561,0.327,0.846,1,0,0.691,0
249.4,0.979,78.0,5,0.252,0.542,5.8,0.898,0.11,0.597,0,2,0.76,1
275.7,0.55,62.8,7,0.843,0.643,8.3,0.632,0.509,0.618,0,1,0.371,1
224.6,0.025,72.0,6,0.644,0.993,10.8,0.724,0.346,0.614,1,2,0.334,0
0.0,0.606,55.1,2,0.863,0.833,4.5,0.229,0.9,0.53,0,1,0.5,0
143.0,0.256,61.3,7,0.597,0.687,13.1,0.945,0.591,0.425,0,2,0.117,0
275.0,0.585,66.8,3,0.368,0.865,11.7,0.687,0.272,0.724,1,1,0.139,1
135.8,0.311,75.3,5,0.39,0.805,2.2,0.339,0.408,0.773,1,2,0.507,0
321.3,0.341,84.5,6,0.287,0.582,2.3,0.228,0.572,0.926,1,2,0.365,0
270.2,0.598,42.5,5,0.71,0.761,3.6,0.068,0.824,0.636,1,0,0.71,0
198.9,0.858,70.2,4,0.156,0.802,0.7,0.219,0.822,0.707,1,1,0.561,1
319.6,0.256,69.6,3,0.535,0.86,3.4,0.115,0.641,0.546,0,1,0.512,0
294.9,0.904,71.1,2,0.658,0.704,2.1,0.084,0.242,0.825,1,2,0.646,0
266.3,0.934,72.5,7,0.6,0.621,3.3,0.209,0.263,0.808,1,2,0.481,0
331.7,0.45,60.4,4,0.528,0.796,15.0,0.601,0.358,0.826,1,2,0.622,1
242.3,0.526,50.3,13,0.209,0.918,2.5,0.335,0.462,0.889,1,1,0.5,0
0.0,0.573,69.5,2,0.541,0.726,4.0,0.406,0.377,0.605,0,1,0.274,0
123.4,0.149,52.6,3,0.121,0.83,3.9,0.756,0.803,0.718,1,1,0.179,0
51.5,0.669,80.6,6,0.497,0.964,7.3,0.267,0.601,0.736,0,2,0.728,0
292.3,0.574,58.9,8,0.289,0.409,1.1,0.961,0.51,0.679,1,0,0.352,1
318.6,0.914,81.7,6,0.15,0.812,4.0,0.622,0.593,0.794,1,1,0.499,1
323.6,0.767,71.2,3,0.133,0.777,6.5,0.195,0.502,0.822,1,0,0.551,0
273.8,0.57,72.2,2,0.178,0.474,6.7,0.251,0.554,0.496,1,2,0.608,1
356.5,0.213,71.6,3,0.178,0.827,3.5,0.868,0.493,0.786,1,1,0.749,0
46.6,0.559,66.3,1,0.766,0.95,0.7,0.599,0.352,0.689,0,1,0.447,1
153.2,0.274,63.2,6,0.414,0.333,6.7,0.49,0.923,0.689,1,1,0.301,0
64.4,0.563,88.5,4,0.515,0.45,1.8,0.204,0.454,0.862,1,1,0.644,0
125.6,0.211,45.0,4,0.07,0.897,7.9,0.498,0.48,0.836,0,2,0.314,1
427.8,0.733,65.9,6,0.226,0.517,4.0,0.21,0.324,0.694,1,1,0.726,1
340.3,0.607,86.8,6,0.361,0.543,5.0,0.422,0.257,0.748,1,1,0.525,1
237.9,0.827,78.0,2,0.47,0.598,10.3,0.686,0.409,0.318,1,0,0.299,1
200.0,0.892,90.8,4,0.29,0.648,3.3,0.471,0.592,0.685,1,0,0.462,1
140.7,0.437,74.2,3,0.271,0.765,11.6,0.308,0.243,0.352,0,1,0.748,1
185.6,0.184,48.0,9,0.253,0.674,5.4,0.805,0.899,0.731,1,2,0.15,0
287.2,0.388,51.0,7,0.11,0.623,3.4,0.475,0.8,0.789,1,2,0.098,0
210.1,0.363,62.3,3,0.351,0.694,4.6,0.145,0.494,0.816,0,1,0.321,1
45.6,0.101,82.6,4,0.625,0.642,1.2,0.495,0.648,0.645,0,1,0.54,0
231.5,0.299,68.4,4,0.78,0.957,2.2,0.304,0.041,0.607,1,1,0.638,1
0.0,0.031,61.9,6,0.297,0.462,6.0,0.527,0.62,0.571,0,0,0.282,0
253.5,0.212,72.1,5,0.111,0.612,6.0,0.781,0.848,0.782,1,0,0.206,0
143.8,0.635,72.4,7,0.21,0.616,2.7,0.077,0.618,0.837,1,1,0.334,0
30.5,0.685,60.3,4,0.221,0.768,7.7,0.318,0.474,0.632,0,0,0.058,1
255.0,0.678,52.5,5,0.206,0.363,12.3,0.389,0.522,0.625,0,0,0.284,0
311.5,0.639,88.3,7,0.552,0.487,1.3,0.444,0.82,0.367,1,0,0.754,1
275.6,0.637,89.7,0,0.608,0.714,8.2,0.47,0.571,0.485,1,0,0.682,0
491.1,0.786,60.2,3,0.346,0.161,1.1,0.657,0.596,0.948,1,1,0.775,0
319.8,0.177,69.4,5,0.321,0.442,4.7,0.815,0.739,0.74,1,2,0.704,1
94.1,0.122,75.8,5,0.092,0.832,3.3,0.159,0.323,0.683,0,2,0.273,0
307.1,0.766,59.1,7,0.525,0.787,7.0,0.426,0.251,0.925,1,1,0.774,1
188.5,0.19,77.1,8,0.101,0.777,5.9,0.4,0.53,0.812,1,1,0.537,0
359.3,0.615,67.4,3,0.097,0.431,5.1,0.333,0.412,0.907,1,0,0.346,0
280.9,0.528,58.0,3,0.143,0.914,6.1,0.769,0.224,0.633,1,0,0.723,0
261.8,0.548,96.9,8,0.515,0.748,0.5,0.88,0.342,0.62,1,1,0.51,1
61.3,0.371,67.2,6,0.182,0.71,2.0,0.36,0.864,0.67,0,1,0.361,0
226.7,0.404,79.3,1,0.272,0.781,1.7,0.8,0.777,0.467,1,0,0.511,0
243.8,0.349,59.3,5,0.291,0.827,8.5,0.815,0.313,0.954,1,1,0.69,1
137.3,0.915,96.7,2,0.439,0.992,2.6,0.535,0.452,0.54,1,0,0.764,1
225.6,0.291,100.0,4,0.271,0.701,6.8,0.411,0.463,0.91,1,0,0.853,1
297.9,0.854,54.0,3,0.107,0.952,6.7,0.283,0.144,0.828,0,2,0.797,1
219.5,0.98,69.7,5,0.258,0.818,4.3,0.647,0.405,0.844,1,1,0.629,0
64.7,0.551,90.6,5,0.414,0.977,0.4,0.432,0.448,0.423,1,1,0.487,0
189.9,0.226,65.4,0,0.385,0.575,1.2,0.644,0.091,0.706,0,2,0.447,1
168.5,0.345,77.7,3,0.8,0.849,2.9,0.773,0.429,0.785,1,2,0.432,1
241.3,0.524,48.5,4,0.41,0.902,2.6,0.375,0.555,0.513,1,2,0.416,1
229.4,0.773,61.0,6,0.321,0.714,6.4,0.449,0.538,0.858,1,1,0.619,1
174.7,0.671,76.3,5,0.452,0.855,3.9,0.41,0.562,0.877,1,2,0.463,1
170.4,0.088,63.7,3,0.409,0.702,3.5,0.352,0.847,0.717,0,1,0.49,0
227.4,0.564,67.0,3,0.107,0.234,3.8,0.363,0.661,0.69,1,2,0.35,0
325.9,0.418,50.8,3,0.518,0.583,5.6,0.319,0.503,0.802,0,2,0.626,1
280.7,0.352,84.2,5,0.218,0.621,3.2,0.342,0.357,0.827,1,1,0.756,0
321.5,0.835,47.7,9,0.44,0.35,9.5,0.954,0.354,0.717,1,2,0.136,0
374.7,0.737,96.6,5,0.62,0.869,3.0,0.477,0.674,0.71,1,1,0.771,0
414.6,0.296,65.4,4,0.534,0.706,13.3,0.515,0.801,0.84,1,2,0.924,0
370.5,0.707,83.2,1,0.249,0.583,2.8,1.0,0.661,0.769,1,0,0.587,1
421.9,0.493,84.8,4,0.917,0.529,3.1,0.554,0.419,0.685,1,2,0.764,1
93.2,0.846,58.2,2,0.367,0.829,1.8,0.568,0.688,0.964,1,1,0.622,0
291.2,0.566,63.9,6,0.191,0.868,4.2,0.446,0.447,0.421,1,2,0.467,0
299.0,0.609,60.1,7,0.27,0.699,4.8,0.529,0.705,0.416,1,1,0.311,0
403.9,0.278,69.5,4,0.623,0.421,2.4,0.115,0.708,0.743,1,2,0.759,1
80.2,0.755,48.3,3,0.684,0.649,3.3,0.261,0.752,0.853,1,0,0.13,0
322.3,0.606,82.5,5,0.281,0.745,0.7,0.273,0.671,0.953,1,0,0.738,0
258.3,0.393,65.4,5,0.304,0.741,7.4,0.88,0.768,0.482,0,1,0.79,0
423.2,0.604,70.4,7,0.309,0.704,2.3,0.48,0.638,0.686,1,2,0.451,0
12.4,0.042,80.6,1,0.554,0.717,4.6,0.191,0.751,0.786,1,2,0.269,0
135.4,0.626,80.0,6,0.411,0.703,4.0,0.623,0.615,0.641,1,1,0.61,1
20.8,0.789,63.3,4,0.622,0.503,1.1,0.196,0.616,0.495,0,1,0.627,0
235.9,0.586,86.6,3,0.567,0.693,7.7,0.315,0.537,0.735,1,1,0.576,0
414.0,0.553,75.8,4,0.797,0.537,2.0,0.49,0.534,0.605,1,2,0.125,0
245.1,0.612,65.1,5,0.251,0.902,9.7,0.64,0.858,0.987,1,1,0.771,0
231.1,0.777,64.8,8,0.634,0.483,7.6,0.706,0.632,0.73,0,1,0.406,0
310.5,0.717,89.0,6,0.797,0.964,6.4,0.159,0.722,0.797,1,2,0.678,1
152.2,0.601,77.4,4,0.293,0.63,8.5,0.363,0.75,0.79,1,0,0.086,0
205.3,0.487,45.5,4,0.249,0.651,5.1,0.55,0.191,0.813,0,2,0.144,1
208.1,0.315,52.4,5,0.629,0.582,11.8,0.397,0.808,0.753,1,0,0.208,0
157.0,0.87,84.7,4,0.258,0.75,8.9,0.869,0.388,0.935,1,0,0.728,1
239.7,0.492,58.6,5,0.284,0.525,6.3,0.376,0.525,0.726,1,2,0.796,0
246.6,0.291,77.8,4,0.007,0.779,1.8,0.732,0.245,0.504,1,2,0.129,0
322.1,0.446,99.1,5,0.342,0.903,4.5,0.76,0.709,0.291,1,2,0.587,0
392.8,0.403,80.2,4,0.679,0.668,7.4,0.215,0.61,0.57,1,2,0.822,0
201.9,0.441,53.6,4,0.166,0.646,5.7,0.473,0.214,0.616,1,1,0.076,0
289.1,0.252,77.5,4,0.503,0.554,5.4,0.39,0.553,0.551,1,1,0.772,1
302.5,0.477,86.5,3,0.455,0.944,6.5,0.46,0.236,0.843,1,0,0.331,0
184.6,0.843,76.4,2,0.133,0.73,1.3,0.9,0.383,0.657,1,0,0.836,1
150.1,0.612,78.8,5,0.6,0.616,8.5,0.998,0.056,0.785,1,0,0.398,1
206.3,0.485,60.8,4,0.129,0.901,10.4,0.26,0.547,0.619,1,0,0.519,0
79.7,0.148,61.9,6,0.735,0.512,7.8,0.571,0.43,0.564,0,1,0.403,1
209.8,0.58,79.2,4,0.147,0.928,8.6,0.29,0.705,0.868,1,2,0.264,0
280.4,0.0,56.5,7,0.386,0.695,6.4,0.61,0.703,0.658,0,2,0.281,0
141.9,0.731,35.8,4,0.58,0.784,4.1,0.27,0.412,0.858,0,1,0.439,0
267.9,0.185,67.7,5,0.201,0.978,2.0,0.426,0.558,0.602,1,2,0.6,1
180.8,0.149,79.4,5,0.749,0.755,20.1,0.342,0.235,0.843,0,2,0.747,0
108.2,0.721,86.8,2,0.29,0.429,5.5,0.443,0.138,0.881,1,2,0.396,0
476.1,0.528,98.0,2,0.643,0.831,2.5,0.475,0.159,0.844,1,1,0.737,1
139.8,0.804,76.2,3,0.336,0.856,4.1,0.062,0.39,0.872,1,0,0.871,0
79.3,0.74,81.2,2,0.33,0.835,7.0,0.656,0.494,0.918,1,2,0.603,0
243.6,0.16,73.7,6,0.165,0.567,3.4,0.72,0.178,0.745,1,0,0.526,0
249.5,0.566,77.0,2,0.424,0.582,5.6,0.68,0.881,0.854,1,1,0.629,1
238.4,0.287,63.9,4,0.211,0.653,4.7,0.265,0.784,0.634,1,0,0.204,0
385.1,0.481,71.9,5,0.112,0.492,8.5,0.505,0.278,0.744,1,2,0.252,0
134.5,0.47,61.8,5,0.232,0.95,4.8,0.568,0.524,0.421,1,1,0.41,1
101.4,0.468,94.2,4,0.812,0.64,8.4,0.667,0.336,0.751,1,0,0.312,1
397.0,0.959,38.5,3,0.852,0.884,2.4,0.922,0.634,0.349,1,0,0.644,0
323.3,0.572,80.0,3,0.042,0.682,10.3,0.761,0.286,0.902,1,1,0.501,0
338.0,0.116,79.5,8,0.416,0.661,2.8,0.377,0.558,0.859,1,1,0.915,0
100.1,0.134,71.7,8,0.515,0.835,6.9,0.91,0.71,0.549,0,2,0.204,1
343.8,0.307,55.4,5,0.334,0.84,1.4,0.376,0.547,0.944,1,0,0.499,0
308.4,0.541,48.5,8,0.483,0.804,2.1,0.252,0.563,0.777,1,2,0.382,0
270.8,0.294,83.5,3,0.426,0.753,2.2,0.611,0.279,0.636,1,1,0.748,0
185.7,0.477,93.8,8,0.088,0.667,5.5,0.317,0.922,0.661,1,2,0.899,0
176.7,0.698,69.6,2,0.369,0.596,5.5,0.388,0.653,0.641,1,0,0.29,0
346.3,0.342,77.8,4,0.536,0.815,4.5,0.579,0.345,0.518,1,0,0.116,1
99.7,0.603,65.6,7,0.163,0.691,2.5,0.369,0.826,0.768,1,0,0.418,0
132.0,0.261,76.6,2,0.46,0.781,10.5,0.547,0.832,0.807,0,1,0.553,0
95.9,0.158,83.7,3,0.507,0.746,5.0,1.0,0.841,0.687,1,2,0.267,1
174.8,0.223,67.6,6,0.169,0.53,4.5,0.675,0.783,0.743,1,0,0.409,0
218.3,0.815,88.6,3,0.293,0.377,1.7,0.259,0.728,0.936,1,1,0.376,0
355.4,0.567,52.1,3,0.26,0.889,5.6,0.73,0.579,0.593,1,0,0.749,0
215.8,0.757,57.9,5,0.333,0.893,9.7,0.476,0.031,0.793,0,2,0.171,1
171.7,0.71,74.1,5,0.864,0.416,8.6,0.637,0.476,0.835,0,2,0.31,0
250.5,0.653,98.6,6,0.504,0.843,1.0,0.686,0.471,0.432,1,2,0.622,1
288.6,0.882,72.2,4,0.415,0.743,3.3,0.364,0.762,0.897,1,2,0.558,0
65.0,0.463,60.5,5,0.318,0.759,6.0,0.824,0.335,0.699,0,1,0.758,0
337.9,0.512,98.3,5,0.221,0.774,5.9,0.751,0.299,0.474,1,2,0.433,0
129.1,0.432,70.2,3,0.361,0.565,0.7,0.318,0.647,0.955,1,0,0.419,0
116.2,0.454,75.8,6,0.077,0.78,3.0,0.603,0.719,0.731,1,2,0.179,0
257.4,0.334,67.3,2,0.155,0.704,2.3,0.21,0.417,0.665,1,2,0.487,1
211.7,0.48,74.0,3,0.652,0.36,6.6,0.429,0.716,0.579,1,2,0.363,0
218.6,0.718,58.6,5,0.277,0.71,5.2,0.824,0.183,0.752,1,1,0.244,0
235.6,0.863,100.0,4,0.495,0.873,2.3,0.405,0.326,0.591,1,2,0.334,1
133.2,0.194,83.2,3,0.638,0.803,8.7,0.349,0.498,0.682,1,1,0.26,0
333.2,0.129,91.3,6,0.05,0.462,7.5,0.61,0.642,0.632,1,0,0.274,0
297.9,0.914,61.0,6,0.225,0.838,6.2,0.275,0.75,0.605,1,2,0.332,0
253.2,0.601,46.4,7,0.171,0.876,2.9,0.526,0.712,0.702,1,0,0.393,0
241.2,0.149,62.4,3,0.585,0.798,2.0,0.62,0.246,0.768,0,0,0.312,1
172.4,0.62,100.0,7,0.413,0.647,4.2,0.546,0.187,0.908,1,1,0.706,1
459.2,0.434,67.5,10,0.733,0.605,2.0,0.19,0.074,0.728,1,0,0.545,0
45.4,0.213,81.2,3,0.159,0.756,10.6,0.244,0.564,0.492,1,2,0.192,1
177.4,0.473,52.2,3,0.342,0.738,6.8,0.226,0.341,0.739,1,1,0.261,0
133.5,0.495,54.9,5,0.508,0.733,3.1,0.552,0.623,0.744,0,0,0.257,1
214.3,0.559,73.9,3,0.67,0.961,1.7,1.0,0.423,0.719,1,2,0.992,1
170.0,0.654,100.0,2,0.574,0.553,2.5,0.533,0.517,0.66,1,1,0.432,0
135.1,0.778,87.4,4,0.431,0.717,13.5,0.3,0.671,0.715,1,0,0.512,0
295.7,0.677,37.8,5,0.564,0.614,8.2,0.679,0.326,0.546,0,2,0.088,1
87.5,0.625,81.3,4,0.395,0.515,10.3,0.413,0.286,0.768,0,1,0.376,0
358.2,0.549,58.9,9,0.195,1.0,0.8,0.714,0.68,0.666,1,0,0.851,0
236.3,0.492,57.0,2,0.26,0.78,4.2,0.301,0.811,0.757,1,2,0.312,0
